model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_133_slr143_010_f361745606_babble_10db.wav,audio/noisy_noisy_133_slr143_010_f361745606_babble_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_133_slr143_010_f361745606_babble_10db.wav,noisy,"देशको भौतिक अवस्थालाई विपन्नताबाट सम्पन्नतातर्फ, नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ, यथास्थितिबाट उन्नतितर्फ लैजानुलाई देश विकास भनिन्छ।",देशको भौतिक अवस्थालाई विपन्नताबाट सम्पन्नतातर्फ नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ यथास्थितिबाट उन्नतितर्फ लैजानुलाई देश विकास भनिन्छ,देशको भौतिक अवस्थालाई विपन्नताबाट सम्पन्नतातर्फ नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ यथास्थितिबाट उन्नतितर्फ लैजानुलाई देश विकास भनिन्छ,success,देशको भौतिक अवस्थालाई विपणनताबाट अस्पष्ट नाथा बाट अस्पष्ट नाथा तर्फ नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ यिथा स्थितिबाट उन्नति तर्फ लाहिजानु लाई देशको विकास भानिन्छ।,देशको भौतिक अवस्थालाई विपणनताबाट अस्पष्ट नाथा बाट अस्पष्ट नाथा तर्फ नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ यिथा स्थितिबाट उन्नति तर्फ लाहिजानु लाई देशको विकास भानिन्छ।,देशको भौतिक अवस्थालाई विपणनताबाट अस्पष्ट नाथा बाट अस्पष्ट नाथा तर्फ नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ यिथा स्थितिबाट उन्नति तर्फ लाहिजानु लाई देशको विकास भानिन्छ,163,14.345,,,2026-08-13T19:12:49.234615,noisy,audio/noisy_133_slr143_010_f361745606_babble_10db.wav,slr143,12.422688,12.422688,12-15,ok,1.0,0.26119402985074625,8,7,0,8,15,15,129,4,1,30,134,35,23,1.5333,0.5333,False,False,False,False,,True,False,True,False,True,babble,10.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_154_slr43_024_bbb5e3abe8_music_15db.wav,audio/noisy_noisy_154_slr43_024_bbb5e3abe8_music_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_154_slr43_024_bbb5e3abe8_music_15db.wav,noisy,यहाँदेखि सिलीगुडी उनान्सत्तरी किलोमिटरको बस भाडा पचास रुपैयाँ छ,यहाँदेखि सिलीगुडी उनान्सत्तरी किलोमिटरको बस भाडा पचास रुपैयाँ छ,यहाँदेखि सिलीगुडी उनान्सत्तरी किलोमिटरको बस भाडा पचास रुपैयाँ छ,success,यहाँ तक यी सिलिगुडी उन्नान्सतरीको गिलोमीटरको बस वाडा पौस्तास्त्रोपन आफ्तो।,यहाँ तक यी सिलिगुडी उन्नान्सतरीको गिलोमीटरको बस वाडा पौस्तास्त्रोपन आफ्तो।,यहाँ तक यी सिलिगुडी उन्नान्सतरीको गिलोमीटरको बस वाडा पौस्तास्त्रोपन आफ्तो,73,7.98,,,2026-08-13T19:13:03.580991,noisy,audio/noisy_154_slr43_024_bbb5e3abe8_music_15db.wav,slr43,5.351687,5.351687,5-8,ok,1.1111111111111112,0.49206349206349204,1,7,1,2,9,10,42,21,0,10,63,31,10,1.1111,0.2222,False,False,False,False,,True,False,True,False,True,music,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_023_common_voice_047_a0cdcfc1d2_babble_15db.wav,audio/noisy_noisy_023_common_voice_047_a0cdcfc1d2_babble_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_023_common_voice_047_a0cdcfc1d2_babble_15db.wav,noisy,प्यारो लाग्छ मलाई ।,प्यारो लाग्छ मलाई,प्यारो लाग्छ मलाई,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,85,8.056,,,2026-08-13T19:13:11.562687,noisy,audio/noisy_023_common_voice_047_a0cdcfc1d2_babble_15db.wav,common_voice,3.996,3.996,3-5,ok,4.0,4.705882352941177,0,3,0,9,3,12,10,7,0,73,17,80,12,4.0,3.0,False,False,False,True,length_ratio>2.5|insertion_rate>1.0,True,False,True,False,True,babble,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_090_fleurs_009_216b5fdd82_music_10db.wav,audio/noisy_noisy_090_fleurs_009_216b5fdd82_music_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_090_fleurs_009_216b5fdd82_music_10db.wav,noisy,यसको नतिजा स्वरूप युनानको कानुनी समुदायभित्र एक ठूलो घोटाला विगत वर्षहरूमा न्यायाधीश वकिल अधिवक्ता र मुख्तियारद्वारा गरेको अवैध कार्यको पर्दाफासको माध्यमबाट उठेको छ,यसको नतिजा स्वरूप युनानको कानुनी समुदायभित्र एक ठूलो घोटाला विगत वर्षहरूमा न्यायाधीश वकिल अधिवक्ता र मुख्तियारद्वारा गरेको अवैध कार्यको पर्दाफासको माध्यमबाट उठेको छ,यसको नतिजा स्वरूप युनानको कानुनी समुदायभित्र एक ठूलो घोटाला विगत वर्षहरूमा न्यायाधीश वकिल अधिवक्ता र मुख्तियारद्वारा गरेको अवैध कार्यको पर्दाफासको माध्यमबाट उठेको छ,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,86,9.254,,,2026-08-13T19:13:19.620337,noisy,audio/noisy_090_fleurs_009_216b5fdd82_music_10db.wav,fleurs,12.9,12.9,12-15,ok,1.0,0.7865853658536586,0,12,11,0,23,23,35,55,74,0,164,129,12,0.5217,0.0,False,False,False,False,,True,False,True,False,True,music,10.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_121_slr143_001_1336f0a4e2_noise_5db.wav,audio/noisy_noisy_121_slr143_001_1336f0a4e2_noise_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_121_slr143_001_1336f0a4e2_noise_5db.wav,noisy,सो वैवाहिक सम्बन्धमा समस्या बल्झेपछि बनारसका राजपूत अभिमानसिंहकी छोरी नरेन्द्रलक्ष्मीसँग बिहे गरेका थिए।,सो वैवाहिक सम्बन्धमा समस्या बल्झेपछि बनारसका राजपूत अभिमानसिंहकी छोरी नरेन्द्रलक्ष्मीसँग बिहे गरेका थिए,सो वैवाहिक सम्बन्धमा समस्या बल्झेपछि बनारसका राजपूत अभिमानसिंहकी छोरी नरेन्द्रलक्ष्मीसँग बिहे गरेका थिए,success,सो बैरिवाहिक सम्बन्धमा समस्या बल्जिपाछी बनारस का राजपूत अभिमान सिंह की छोड़ी नरेंद्र लक्ष्मी संग बिहेगारीका थी.,सो बैरिवाहिक सम्बन्धमा समस्या बल्जिपाछी बनारस का राजपूत अभिमान सिंह की छोड़ी नरेंद्र लक्ष्मी संग बिहेगारीका थी.,सो बैरिवाहिक सम्बन्धमा समस्या बल्जिपाछी बनारस का राजपूत अभिमान सिंह की छोड़ी नरेंद्र लक्ष्मी संग बिहेगारीका थी,108,9.969,,,2026-08-13T19:13:28.876114,noisy,audio/noisy_121_slr143_001_1336f0a4e2_noise_5db.wav,slr143,8.661062,8.661062,8-12,ok,1.0,0.21359223300970873,4,9,0,4,13,13,90,11,2,9,103,22,17,1.3077,0.3077,False,False,False,False,,True,False,True,False,True,noise,5.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_192_slr54_007_8aeff095f0_babble_15db.wav,audio/noisy_noisy_192_slr54_007_8aeff095f0_babble_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_192_slr54_007_8aeff095f0_babble_15db.wav,noisy,कोली शब्द जातिविशेष,कोली शब्द जातिविशेष,कोली शब्द जातिविशेष,success,कोलिस आफ द जेटिसिस,कोलिस आफ द जेटिसिस,कोलिस आफ द जेटिसिस,19,3.845,,,2026-08-13T19:13:38.846766,noisy,audio/noisy_192_slr54_007_8aeff095f0_babble_15db.wav,slr54,5.2,5.2,5-8,ok,1.3333333333333333,0.5789473684210527,0,3,0,1,3,4,9,8,2,1,19,11,4,1.3333,0.3333,False,False,False,False,,True,False,True,False,True,babble,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_139_slr43_015_9e874ee8db_music_5db.wav,audio/noisy_noisy_139_slr43_015_9e874ee8db_music_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_139_slr43_015_9e874ee8db_music_5db.wav,noisy,परिमल स्नेही बझाङ चैनपुरमा जन्मिएका हुन्,परिमल स्नेही बझाङ चैनपुरमा जन्मिएका हुन्,परिमल स्नेही बझाङ चैनपुरमा जन्मिएका हुन्,success,परिवार इसमें हे बांस चैन और माज़ा जमी कहूँ?,परिवार इसमें हे बांस चैन और माज़ा जमी कहूँ?,परिवार इसमें हे बांस चैन और माज़ा जमी कहूँ,45,5.19,,,2026-08-13T19:13:42.693628,noisy,audio/noisy_139_slr43_015_9e874ee8db_music_5db.wav,slr43,3.412688,3.412688,3-5,ok,1.5,0.675,0,6,0,3,6,9,20,15,5,7,40,27,9,1.5,0.5,False,False,False,False,,True,False,True,False,True,music,5.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_067_fleurs_025_975599e5a4_noise_10db.wav,audio/noisy_noisy_067_fleurs_025_975599e5a4_noise_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_067_fleurs_025_975599e5a4_noise_10db.wav,noisy,ज्वरो र घाँटी दुखाइका बाहेक म दूरसञ्चार गरेर आफ्नो काम पूरा गर्नका लागि स्वस्थ महसुस गर्छु र राम्रो अवस्थामा छु,ज्वरो र घाँटी दुखाइका बाहेक म दूरसञ्चार गरेर आफ्नो काम पूरा गर्नका लागि स्वस्थ महसुस गर्छु र राम्रो अवस्थामा छु,ज्वरो र घाँटी दुखाइका बाहेक म दूरसञ्चार गरेर आफ्नो काम पूरा गर्नका लागि स्वस्थ महसुस गर्छु र राम्रो अवस्थामा छु,success,जो रोग घाटी दुखाय को बाहिक मौद्रिक संसार गर्ला अफनू पूरा गर्लोका लागि सोचे मानसून कर्जुर र राम्रो अवस्थामा जुँ।,जो रोग घाटी दुखाय को बाहिक मौद्रिक संसार गर्ला अफनू पूरा गर्लोका लागि सोचे मानसून कर्जुर र राम्रो अवस्थामा जुँ।,जो रोग घाटी दुखाय को बाहिक मौद्रिक संसार गर्ला अफनू पूरा गर्लोका लागि सोचे मानसून कर्जुर र राम्रो अवस्थामा जुँ,108,10.111,,,2026-08-13T19:13:47.885142,noisy,audio/noisy_067_fleurs_025_975599e5a4_noise_10db.wav,fleurs,9.66,9.66,8-12,ok,0.75,0.38738738738738737,5,15,0,0,20,15,77,24,10,9,111,43,20,1.0,0.0,False,False,False,False,,True,False,True,False,True,noise,10.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_036_common_voice_029_f6b614bc72_babble_15db.wav,audio/noisy_noisy_036_common_voice_029_f6b614bc72_babble_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_036_common_voice_029_f6b614bc72_babble_15db.wav,noisy,तर फुटबलसँग सम्बन्धित काममा खर्च गर्नेछु ।,तर फुटबलसँग सम्बन्धित काममा खर्च गर्नेछु,तर फुटबलसँग सम्बन्धित काममा खर्च गर्नेछु,success,तारा फुटबल संग्रह सम्मेलन देखा गर्छा गर्ने चुनौती.,तारा फुटबल संग्रह सम्मेलन देखा गर्छा गर्ने चुनौती.,तारा फुटबल संग्रह सम्मेलन देखा गर्छा गर्ने चुनौती,49,5.807,,,2026-08-13T19:13:57.997680,noisy,audio/noisy_036_common_voice_029_f6b614bc72_babble_15db.wav,common_voice,5.616,5.616,5-8,ok,1.3333333333333333,0.65,0,6,0,2,6,8,26,11,3,12,40,26,8,1.3333,0.3333,False,False,False,False,,True,False,True,False,True,babble,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_134_slr143_017_59d20ec0f6_noise_5db.wav,audio/noisy_noisy_134_slr143_017_59d20ec0f6_noise_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_134_slr143_017_59d20ec0f6_noise_5db.wav,noisy,राष्ट्रिय एकताका मर्मज्ञ एवम् ऐतिहासिक युगपुरुष पृथ्वीनारायण शाहले व्यष्टि-व्यष्टिका रूपमा रहेका राज्यलाई समष्टि रूप प्रदान गरी नेपाली राष्ट्रियताको बलियो जग बसालेका हुन्।,राष्ट्रिय एकताका मर्मज्ञ एवम् ऐतिहासिक युगपुरुष पृथ्वीनारायण शाहले व्यष्टि व्यष्टिका रूपमा रहेका राज्यलाई समष्टि रूप प्रदान गरी नेपाली राष्ट्रियताको बलियो जग बसालेका हुन्,राष्ट्रिय एकताका मर्मज्ञ एवम् ऐतिहासिक युगपुरुष पृथ्वीनारायण शाहले व्यष्टि व्यष्टिका रूपमा रहेका राज्यलाई समष्टि रूप प्रदान गरी नेपाली राष्ट्रियताको बलियो जग बसालेका हुन्,success,राष्ट्रीय एकता का मामला एवं इतिहासिक युग पुरुष प्रतिविनार ने सहायक व्यक्ति व्यक्ति का रूप में राजा जलाई समिष्ट रूप दानगरी नेपाली राष्ट्रीय ताको बलियोज्य बसाले कहूँ।,राष्ट्रीय एकता का मामला एवं इतिहासिक युग पुरुष प्रतिविनार ने सहायक व्यक्ति व्यक्ति का रूप में राजा जलाई समिष्ट रूप दानगरी नेपाली राष्ट्रीय ताको बलियोज्य बसाले कहूँ।,राष्ट्रीय एकता का मामला एवं इतिहासिक युग पुरुष प्रतिविनार ने सहायक व्यक्ति व्यक्ति का रूप में राजा जलाई समिष्ट रूप दानगरी नेपाली राष्ट्रीय ताको बलियोज्य बसाले कहूँ,157,13.567,,,2026-08-13T19:14:03.806712,noisy,audio/noisy_134_slr143_017_59d20ec0f6_noise_5db.wav,slr143,12.21375,12.21375,12-15,ok,1.0869565217391304,0.3235294117647059,2,21,0,4,23,25,124,30,16,9,170,55,27,1.1739,0.1739,False,False,False,False,,True,False,True,False,True,noise,5.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_164_slr43_029_d6a8d46312_music_10db.wav,audio/noisy_noisy_164_slr43_029_d6a8d46312_music_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_164_slr43_029_d6a8d46312_music_10db.wav,noisy,मायादेवी गर्भिणी अवस्थामा माइत अर्थात् रामग्राम जान लाग्दा ईसापूर्व छ सय तेहिसमा लुम्बिनीमा सिद्धार्थ गौतमको जन्म भएको थियो,मायादेवी गर्भिणी अवस्थामा माइत अर्थात् रामग्राम जान लाग्दा ईसापूर्व छ सय तेहिसमा लुम्बिनीमा सिद्धार्थ गौतमको जन्म भएको थियो,मायादेवी गर्भिणी अवस्थामा माइत अर्थात् रामग्राम जान लाग्दा ईसापूर्व छ सय तेहिसमा लुम्बिनीमा सिद्धार्थ गौतमको जन्म भएको थियो,success,माया देवी कर्विनी अवस्था माता और थाट राम ग्राम जाना लगता इस अपूर्व वस्तु है ते इस मालूम भी नहीं मासी दर्ता कौतुम को जानवर कुत्ते है।,माया देवी कर्विनी अवस्था माता और थाट राम ग्राम जाना लगता इस अपूर्व वस्तु है ते इस मालूम भी नहीं मासी दर्ता कौतुम को जानवर कुत्ते है।,माया देवी कर्विनी अवस्था माता और थाट राम ग्राम जाना लगता इस अपूर्व वस्तु है ते इस मालूम भी नहीं मासी दर्ता कौतुम को जानवर कुत्ते है,128,11.53,,,2026-08-13T19:14:17.374779,noisy,audio/noisy_164_slr43_029_d6a8d46312_music_10db.wav,slr43,9.974687,9.974687,8-12,ok,1.5,0.5040650406504065,0,18,0,9,18,27,78,36,9,17,123,62,27,1.5,0.5,False,False,False,False,,True,False,True,False,True,music,10.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_166_slr54_002_c49cc91117_music_15db.wav,audio/noisy_noisy_166_slr54_002_c49cc91117_music_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_166_slr54_002_c49cc91117_music_15db.wav,noisy,पोख्त पनि मानिन्छन्,पोख्त पनि मानिन्छन्,पोख्त पनि मानिन्छन्,success,पोक्ता पनि मानिन्छन्।,पोक्ता पनि मानिन्छन्।,पोक्ता पनि मानिन्छन्,20,3.709,,,2026-08-13T19:14:28.906638,noisy,audio/noisy_166_slr54_002_c49cc91117_music_15db.wav,slr54,3.4,3.4,3-5,ok,0.3333333333333333,0.10526315789473684,2,1,0,0,3,1,18,1,0,1,19,2,3,1.0,0.0,False,False,False,False,,True,False,True,False,True,music,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_094_fleurs_014_62d6978dc0_babble_10db.wav,audio/noisy_noisy_094_fleurs_014_62d6978dc0_babble_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_094_fleurs_014_62d6978dc0_babble_10db.wav,noisy,साइन्स पत्रिकामा बिहीबार प्रकाशित एउटा अध्ययनले एक्वादोरियाली गालापागोस टापुमा नयाँ चरा प्रजातिहरूको निर्माण बारेमा रिपोर्ट गरेको छ,साइन्स पत्रिकामा बिहीबार प्रकाशित एउटा अध्ययनले एक्वादोरियाली गालापागोस टापुमा नयाँ चरा प्रजातिहरूको निर्माण बारेमा रिपोर्ट गरेको छ,साइन्स पत्रिकामा बिहीबार प्रकाशित एउटा अध्ययनले एक्वादोरियाली गालापागोस टापुमा नयाँ चरा प्रजातिहरूको निर्माण बारेमा रिपोर्ट गरेको छ,success,साइन्स पोत्रिका मा भीख बात प्रकाशित ईटा ऑटेंडेली एकवा दूरी आली गला पागो स्तब्बुमा नया चारा प्रजाति होरुको निम्न बारीमा रिपोर्ट कोरिकोसा,साइन्स पोत्रिका मा भीख बात प्रकाशित ईटा ऑटेंडेली एकवा दूरी आली गला पागो स्तब्बुमा नया चारा प्रजाति होरुको निम्न बारीमा रिपोर्ट कोरिकोसा,साइन्स पोत्रिका मा भीख बात प्रकाशित ईटा ऑटेंडेली एकवा दूरी आली गला पागो स्तब्बुमा नया चारा प्रजाति होरुको निम्न बारीमा रिपोर्ट कोरिकोसा,126,11.717,,,2026-08-13T19:14:32.617195,noisy,audio/noisy_094_fleurs_014_62d6978dc0_babble_10db.wav,fleurs,13.38,13.38,12-15,ok,1.1764705882352942,0.3435114503816794,3,13,1,6,17,20,96,29,6,10,131,45,22,1.2941,0.3529,False,False,False,False,,True,False,True,False,True,babble,10.0,,
